zip_code,median_age,total_population,median_household_income,bachelors_degree,masters_degree,below_poverty,unemployed,uninsured_adults,with_disability,no_vehicle_households,zip_cd,facility_count,facility_density,is_desert
78025,49.4,5264.0,64340.0,874.0,245.0,596.0,64.0,234.0,5178.0,54.0,,0.0,0.0,1
78026,41.4,6426.0,74047.0,888.0,109.0,677.0,192.0,138.0,6303.0,273.0,78026,2.0,0.31123560535325245,0
78027,48.7,460.0,103194.0,156.0,12.0,965.0,226.0,263.0,460.0,149.0,,0.0,0.0,1
78028,47.2,39906.0,64768.0,5170.0,2436.0,4900.0,584.0,1480.0,39077.0,853.0,78028,12.0,0.3007066606525335,0
78039,44.6,2193.0,69669.0,238.0,77.0,265.0,3.0,9.0,2176.0,49.0,,0.0,0.0,1
78040,29.6,36727.0,33819.0,1133.0,349.0,12568.0,879.0,2330.0,36471.0,1984.0,78040,15.0,0.4084188743975821,0
78041,31.4,47594.0,61696.0,5351.0,1527.0,8708.0,1446.0,1755.0,47048.0,988.0,78041,63.0,1.3236962642349877,0
78043,28.5,44443.0,54816.0,2304.0,678.0,12298.0,1770.0,1783.0,44428.0,646.0,78043,14.0,0.3150102378327295,0
78045,32.2,67686.0,85219.0,10069.0,3228.0,4399.0,1170.0,3465.0,67646.0,418.0,78045,7.0,0.10341872765416778,0
78046,26.0,69422.0,51667.0,3148.0,1090.0,18222.0,1756.0,4228.0,68439.0,728.0,78046,2.0,0.02880931116936994,0
78050,31.3,713.0,92679.0,18.0,259.0,153.0,226.0,75.0,713.0,149.0,,0.0,0.0,1
78052,37.7,6339.0,69583.0,398.0,180.0,842.0,275.0,90.0,6233.0,65.0,78052,2.0,0.3155071777882947,0
78055,55.8,2036.0,67560.0,193.0,112.0,409.0,35.0,31.0,2035.0,8.0,,0.0,0.0,1
78056,42.4,2096.0,115885.0,286.0,386.0,18.0,3.0,263.0,2096.0,149.0,,0.0,0.0,1
78058,63.7,871.0,98661.0,174.0,64.0,31.0,226.0,263.0,848.0,13.0,,0.0,0.0,1
78059,36.9,6106.0,72648.0,368.0,84.0,354.0,79.0,170.0,6093.0,91.0,,0.0,0.0,1
78061,32.6,10892.0,45783.0,388.0,71.0,2375.0,159.0,47.0,9538.0,394.0,78061,4.0,0.3672420124862284,0
78063,50.3,10309.0,78149.0,1471.0,593.0,1321.0,450.0,110.0,10309.0,52.0,,0.0,0.0,1
78064,35.3,15969.0,71180.0,1293.0,386.0,1728.0,587.0,539.0,15751.0,283.0,78064,4.0,0.25048531529839063,0
78065,36.3,11741.0,59450.0,680.0,127.0,1436.0,189.0,217.0,11694.0,152.0,78065,1.0,0.08517162081594414,0
78066,68.3,707.0,88532.0,108.0,69.0,24.0,226.0,263.0,707.0,149.0,,0.0,0.0,1
78067,39.1,811.0,69181.0,57.0,259.0,126.0,14.0,72.0,811.0,35.0,,0.0,0.0,1
78069,32.5,7124.0,73355.0,332.0,85.0,931.0,154.0,386.0,7112.0,20.0,,0.0,0.0,1
78070,47.9,18529.0,99219.0,3320.0,1405.0,1345.0,238.0,312.0,18464.0,136.0,78070,4.0,0.2158778131577527,0
78071,38.4,3837.0,45426.0,279.0,27.0,645.0,57.0,79.0,2628.0,78.0,78071,1.0,0.26062027625749284,0
78072,39.1,437.0,53056.0,41.0,17.0,70.0,6.0,55.0,437.0,6.0,,0.0,0.0,1
78073,32.4,9219.0,64375.0,562.0,136.0,1103.0,148.0,350.0,9193.0,89.0,,0.0,0.0,1
78076,30.5,13037.0,34779.0,665.0,128.0,4953.0,410.0,403.0,12917.0,407.0,78076,5.0,0.3835238168290251,0
78101,40.9,8863.0,83052.0,852.0,454.0,1213.0,101.0,1260.0,8853.0,111.0,,0.0,0.0,1
78102,35.4,26887.0,51147.0,1272.0,488.0,4325.0,652.0,481.0,19723.0,366.0,78102,10.0,0.3719269535463235,0
78104,27.1,86.0,66771.0,703.0,259.0,7.0,4.0,263.0,86.0,149.0,,0.0,0.0,1
78108,35.5,46463.0,111863.0,6766.0,3206.0,1843.0,1258.0,562.0,45579.0,124.0,,0.0,0.0,1
78109,33.2,52507.0,81152.0,6547.0,2758.0,5866.0,1196.0,1359.0,51388.0,381.0,78109,9.0,0.17140571733292703,0
78112,37.4,10234.0,55481.0,442.0,134.0,1528.0,429.0,301.0,10234.0,204.0,,0.0,0.0,1
78113,45.2,2691.0,87865.0,360.0,89.0,276.0,15.0,50.0,2691.0,17.0,,0.0,0.0,1
78114,40.8,23351.0,83511.0,2712.0,940.0,1720.0,372.0,371.0,22861.0,191.0,78114,7.0,0.2997730289923344,0
78117,40.4,667.0,84479.0,108.0,46.0,965.0,226.0,263.0,667.0,3.0,,0.0,0.0,1
78118,39.3,4147.0,61577.0,345.0,42.0,625.0,100.0,117.0,3132.0,57.0,78118,2.0,0.48227634434530986,0
78121,38.9,14461.0,114338.0,2066.0,716.0,1285.0,251.0,156.0,14338.0,62.0,78121,1.0,0.06915151096051449,0
78122,64.3,207.0,148125.0,5.0,4.0,965.0,226.0,263.0,207.0,149.0,,0.0,0.0,1
78123,46.7,2310.0,92004.0,254.0,178.0,214.0,50.0,37.0,2310.0,23.0,,0.0,0.0,1
78124,42.5,7250.0,78571.0,710.0,172.0,457.0,132.0,151.0,7224.0,65.0,,0.0,0.0,1
78125,74.8,21.0,24167.0,4.0,2.0,5.0,226.0,263.0,21.0,149.0,,0.0,0.0,1
78130,35.1,91275.0,82896.0,14947.0,4634.0,5745.0,1785.0,1767.0,90205.0,862.0,78130,30.0,0.3286770747740345,0
78132,43.3,37386.0,119561.0,7915.0,4154.0,1215.0,478.0,507.0,37109.0,351.0,78132,1.0,0.026747980527470176,0
78133,49.2,22120.0,78674.0,3121.0,1316.0,2041.0,311.0,719.0,22082.0,256.0,,0.0,0.0,1
78140,27.6,3889.0,66940.0,77.0,10.0,282.0,44.0,173.0,3889.0,94.0,,0.0,0.0,1
78141,55.0,850.0,45104.0,33.0,21.0,52.0,16.0,43.0,850.0,7.0,,0.0,0.0,1
78142,80.4,35.0,36042.0,4.0,6.0,8.0,226.0,263.0,35.0,5.0,,0.0,0.0,1
78145,37.4,81.0,45313.0,703.0,259.0,965.0,2.0,263.0,81.0,149.0,,0.0,0.0,1
78147,30.0,1709.0,69917.0,158.0,25.0,55.0,37.0,31.0,1709.0,4.0,,0.0,0.0,1
78148,34.9,22236.0,71368.0,2988.0,1364.0,2823.0,567.0,451.0,21729.0,165.0,78148,3.0,0.13491635186184567,0
78151,30.7,1592.0,38225.0,113.0,83.0,446.0,10.0,60.0,1592.0,54.0,,0.0,0.0,1
78152,41.3,2969.0,113205.0,456.0,247.0,188.0,23.0,89.0,2894.0,22.0,,0.0,0.0,1
78154,37.5,40535.0,95422.0,6796.0,3502.0,2758.0,1182.0,473.0,39319.0,223.0,78154,9.0,0.22203034414703343,0
78155,37.5,52295.0,68430.0,4987.0,1734.0,8447.0,1030.0,1260.0,51491.0,1023.0,78155,21.0,0.4015680275360933,0
78159,43.4,587.0,32000.0,73.0,259.0,182.0,24.0,263.0,587.0,5.0,78159,2.0,1.6989963870320643,0
78160,41.3,5008.0,81649.0,337.0,158.0,942.0,65.0,67.0,4977.0,76.0,78160,1.0,0.1996805111821086,0
78161,32.3,519.0,52552.0,40.0,259.0,256.0,49.0,263.0,519.0,15.0,,0.0,0.0,1
78162,29.8,343.0,44091.0,28.0,2.0,965.0,4.0,263.0,343.0,149.0,,0.0,0.0,1
78163,46.3,15389.0,127650.0,3609.0,1261.0,704.0,282.0,233.0,15355.0,22.0,78163,1.0,0.06498148027812073,0
78164,44.9,3397.0,58750.0,190.0,97.0,434.0,57.0,62.0,3341.0,97.0,78164,2.0,0.588754783632617,0
78201,37.7,45355.0,40356.0,2896.0,1629.0,12129.0,1291.0,1405.0,44781.0,2429.0,78201,17.0,0.3748208576783155,0
78202,39.0,9695.0,39759.0,929.0,595.0,2388.0,528.0,249.0,9532.0,618.0,78202,3.0,0.30943785456420836,0
78203,36.5,5174.0,32500.0,206.0,133.0,1706.0,219.0,82.0,5153.0,348.0,,0.0,0.0,1
78204,34.0,11969.0,47620.0,900.0,664.0,2312.0,309.0,241.0,11848.0,685.0,78204,1.0,0.08354916868577157,0
78205,44.0,1741.0,36746.0,352.0,25.0,375.0,50.0,263.0,1722.0,428.0,78205,2.0,1.1487650775416427,0
78207,32.7,51381.0,28500.0,1133.0,564.0,20096.0,2337.0,1510.0,48148.0,3235.0,78207,12.0,0.23354936649734337,0
78208,33.9,4186.0,23864.0,221.0,131.0,1597.0,182.0,82.0,4079.0,468.0,78208,1.0,0.23889154323936931,0
78209,36.9,43184.0,79914.0,9113.0,4635.0,3322.0,599.0,634.0,41953.0,973.0,78209,24.0,0.5557613931085588,0
78210,35.2,33413.0,50169.0,2046.0,873.0,8361.0,1048.0,706.0,33240.0,1401.0,78210,5.0,0.1496423547720947,0
78211,36.2,31433.0,50183.0,1006.0,356.0,8261.0,957.0,1170.0,31433.0,734.0,78211,3.0,0.09544109693634079,0
78212,38.1,26911.0,58029.0,3644.0,1980.0,3697.0,955.0,483.0,26155.0,1205.0,78212,17.0,0.6317119393556537,0
78213,35.3,42321.0,51118.0,4411.0,1622.0,8647.0,991.0,2259.0,42269.0,1311.0,78213,23.0,0.543465419059096,0
78214,36.7,22914.0,38591.0,882.0,243.0,5720.0,622.0,552.0,22712.0,959.0,78214,6.0,0.2618486514794449,0
78215,32.7,3231.0,77725.0,954.0,400.0,369.0,112.0,10.0,3017.0,113.0,78215,5.0,1.547508511296812,0
78216,35.1,42379.0,54394.0,5448.0,2962.0,7181.0,1004.0,958.0,42142.0,1658.0,78216,46.0,1.0854432619929684,0
78217,35.6,32152.0,53795.0,3887.0,1544.0,4528.0,1051.0,530.0,32040.0,1429.0,78217,31.0,0.9641701915899478,0
78218,36.1,37122.0,52151.0,2862.0,1245.0,7383.0,978.0,1221.0,36189.0,1291.0,78218,5.0,0.13469101880286624,0
78219,33.2,16442.0,49534.0,904.0,227.0,3714.0,561.0,417.0,16409.0,431.0,78219,1.0,0.060819851599562096,0
78220,34.8,16919.0,39694.0,694.0,222.0,5977.0,620.0,608.0,16731.0,730.0,78220,3.0,0.17731544417518766,0
78221,35.0,40272.0,57209.0,1747.0,805.0,7344.0,1159.0,1396.0,40086.0,1169.0,78221,9.0,0.2234803337306317,0
78222,34.9,24866.0,66836.0,2152.0,559.0,3690.0,581.0,1027.0,24565.0,881.0,78222,6.0,0.2412933322609185,0
78223,34.9,55063.0,45687.0,2432.0,958.0,13683.0,1250.0,1527.0,54473.0,2546.0,78223,5.0,0.09080507781995169,0
78224,31.0,20965.0,53841.0,1199.0,182.0,3577.0,618.0,726.0,20374.0,404.0,78224,6.0,0.28619127116622944,0
78225,37.7,13802.0,43883.0,672.0,371.0,3126.0,512.0,275.0,13802.0,575.0,,0.0,0.0,1
78226,33.1,7357.0,30669.0,243.0,66.0,2253.0,304.0,131.0,7341.0,519.0,,0.0,0.0,1
78227,33.4,45553.0,45396.0,1850.0,543.0,10505.0,1551.0,1252.0,45354.0,1093.0,78227,5.0,0.1097622549557658,0
78228,34.9,57172.0,46736.0,3281.0,1107.0,13445.0,1952.0,1778.0,56973.0,2020.0,78228,38.0,0.6646610228783321,0
78229,29.8,34082.0,44574.0,4043.0,1788.0,7710.0,804.0,438.0,33197.0,1717.0,78229,88.0,1.6989963870320643,0
78230,38.2,42387.0,69171.0,8768.0,3799.0,3945.0,1192.0,322.0,42133.0,822.0,78230,54.0,1.273975511359615,0
78231,38.7,9972.0,106719.0,2093.0,1210.0,432.0,237.0,77.0,9913.0,145.0,78231,2.0,0.20056157240272762,0
78232,38.5,36169.0,85029.0,7688.0,3225.0,3893.0,738.0,688.0,35636.0,440.0,78232,28.0,0.774143603638475,0
78233,34.6,47172.0,68157.0,4724.0,1550.0,6039.0,1119.0,1577.0,46850.0,795.0,78233,14.0,0.29678622911896885,0
78234,20.9,5534.0,85903.0,653.0,270.0,297.0,31.0,263.0,2691.0,5.0,,0.0,0.0,1
78235,27.4,2548.0,60202.0,320.0,128.0,363.0,33.0,64.0,2517.0,10.0,,0.0,0.0,1
78236,21.3,8154.0,73750.0,532.0,121.0,136.0,109.0,263.0,1635.0,24.0,,0.0,0.0,1
78237,34.1,38492.0,38447.0,923.0,396.0,10977.0,1517.0,1185.0,38434.0,1505.0,78237,5.0,0.129897121479788,0
78238,34.7,25900.0,54287.0,2109.0,855.0,3391.0,866.0,630.0,25742.0,1258.0,78238,12.0,0.4633204633204633,0
78239,36.0,30482.0,71721.0,3405.0,1716.0,3999.0,760.0,804.0,30124.0,417.0,78239,4.0,0.13122498523718915,0
78240,31.9,57532.0,61241.0,8855.0,3833.0,8574.0,1504.0,1078.0,56769.0,2097.0,78240,52.0,0.9038448167976083,0
78242,27.8,36404.0,45589.0,1403.0,279.0,10082.0,1858.0,1212.0,36332.0,638.0,78242,1.0,0.027469508845181848,0
78244,33.0,36234.0,64968.0,3509.0,1516.0,3575.0,820.0,813.0,35791.0,124.0,78244,5.0,0.13799194127062978,0
78245,30.8,92770.0,83005.0,9513.0,3627.0,8695.0,2562.0,3302.0,90323.0,746.0,78245,7.0,0.07545542740109949,0
78247,37.4,49888.0,84283.0,8633.0,2960.0,3816.0,1695.0,1023.0,49368.0,335.0,78247,31.0,0.6213919178960873,0
78248,42.9,13366.0,125089.0,3309.0,1648.0,293.0,180.0,122.0,13255.0,150.0,78248,6.0,0.4489001945234176,0
78249,28.2,60769.0,78836.0,10705.0,5063.0,8659.0,2003.0,710.0,60478.0,492.0,78249,26.0,0.42784972601161775,0
78250,34.5,59434.0,80403.0,8381.0,3446.0,5582.0,1395.0,1579.0,59177.0,509.0,78250,10.0,0.16825386142611973,0
78251,31.7,62064.0,74572.0,7524.0,3609.0,5044.0,2487.0,1169.0,60789.0,496.0,78251,18.0,0.2900232018561485,0
78252,31.6,15624.0,80270.0,1360.0,423.0,763.0,299.0,538.0,13246.0,84.0,,0.0,0.0,1
78253,32.7,63735.0,104951.0,9573.0,5530.0,3840.0,1266.0,752.0,62390.0,454.0,78253,2.0,0.031379932533145055,0
78254,31.9,76945.0,108322.0,13996.0,5019.0,3967.0,2099.0,1133.0,75870.0,503.0,78254,4.0,0.05198518422249659,0
78255,40.5,18149.0,149188.0,4081.0,2298.0,752.0,286.0,224.0,18086.0,77.0,,0.0,0.0,1
78256,27.0,12195.0,70177.0,2318.0,1279.0,2423.0,376.0,68.0,12174.0,491.0,78256,2.0,0.16400164001640016,0
78257,37.2,9783.0,74437.0,2238.0,1044.0,892.0,76.0,119.0,9698.0,178.0,78257,1.0,0.10221813349688234,0
78258,37.5,48344.0,110635.0,11387.0,5243.0,3217.0,832.0,991.0,47778.0,679.0,78258,22.0,0.45507198411385075,0
78259,38.9,26568.0,98399.0,5544.0,2731.0,795.0,598.0,420.0,26413.0,220.0,78259,4.0,0.15055706112616682,0
78260,39.4,35972.0,136602.0,8195.0,3680.0,1985.0,733.0,690.0,35839.0,60.0,,0.0,0.0,1
78261,37.2,25729.0,127813.0,5361.0,3378.0,803.0,657.0,395.0,25682.0,69.0,78261,2.0,0.0777332970577947,0
78263,41.4,5642.0,91224.0,720.0,114.0,607.0,54.0,82.0,5628.0,4.0,,0.0,0.0,1
78264,35.4,12545.0,48870.0,602.0,161.0,3211.0,416.0,535.0,12545.0,19.0,,0.0,0.0,1
78266,47.7,6913.0,132024.0,1559.0,981.0,222.0,106.0,54.0,6808.0,38.0,78266,1.0,0.14465499783017505,0
78330,41.4,489.0,53077.0,31.0,19.0,31.0,24.0,263.0,489.0,6.0,,0.0,0.0,1
78332,35.0,27003.0,44499.0,1629.0,421.0,7102.0,483.0,975.0,26704.0,755.0,78332,27.0,0.9998889012331964,0
78336,41.9,11774.0,57699.0,855.0,259.0,2320.0,215.0,517.0,11652.0,347.0,78336,3.0,0.25479870901987434,0
78340,53.4,396.0,52857.0,32.0,18.0,39.0,4.0,2.0,396.0,21.0,,0.0,0.0,1
78341,26.5,1508.0,55469.0,37.0,24.0,354.0,17.0,30.0,1508.0,36.0,78341,1.0,0.6631299734748011,0
78342,51.3,363.0,50125.0,25.0,259.0,66.0,226.0,263.0,363.0,149.0,,0.0,0.0,1
78343,43.8,4554.0,56150.0,480.0,154.0,782.0,127.0,31.0,4554.0,58.0,,0.0,0.0,1
78344,48.2,488.0,80583.0,9.0,259.0,53.0,226.0,18.0,488.0,149.0,,0.0,0.0,1
78349,28.4,568.0,33750.0,13.0,259.0,362.0,1.0,3.0,568.0,21.0,,0.0,0.0,1
78351,20.7,652.0,35697.0,20.0,12.0,308.0,226.0,263.0,652.0,7.0,,0.0,0.0,1
78353,55.9,381.0,36477.0,93.0,12.0,61.0,24.0,34.0,381.0,36.0,,0.0,0.0,1
78355,38.0,7080.0,30874.0,633.0,233.0,2215.0,64.0,302.0,6572.0,381.0,78355,4.0,0.5649717514124294,0
78357,31.7,2817.0,61875.0,116.0,153.0,349.0,80.0,1.0,2817.0,48.0,78357,1.0,0.35498757543485976,0
78358,62.8,832.0,45859.0,81.0,78.0,73.0,226.0,5.0,832.0,149.0,,0.0,0.0,1
78359,32.4,2122.0,34691.0,68.0,10.0,684.0,68.0,46.0,2121.0,78.0,,0.0,0.0,1
78361,25.2,4830.0,42292.0,209.0,82.0,1364.0,99.0,228.0,4786.0,66.0,78361,4.0,0.8281573498964804,0
78362,37.9,10737.0,75384.0,879.0,332.0,777.0,106.0,355.0,10601.0,165.0,,0.0,0.0,1
78363,28.1,29246.0,51908.0,2395.0,1032.0,8740.0,990.0,527.0,28620.0,707.0,78363,8.0,0.27354168091362924,0
78368,41.8,8989.0,40153.0,453.0,207.0,1798.0,212.0,246.0,8907.0,449.0,78368,2.0,0.2224941595283124,0
78370,36.4,5350.0,61350.0,332.0,194.0,931.0,143.0,26.0,5350.0,86.0,,0.0,0.0,1
78371,48.6,130.0,39063.0,703.0,259.0,14.0,6.0,263.0,130.0,7.0,,0.0,0.0,1
78372,37.2,4999.0,52083.0,294.0,105.0,880.0,84.0,158.0,4999.0,71.0,,0.0,0.0,1
78373,57.4,3242.0,80250.0,635.0,215.0,202.0,226.0,53.0,3242.0,95.0,,0.0,0.0,1
78374,34.1,20037.0,82791.0,2352.0,935.0,1926.0,301.0,462.0,19903.0,260.0,78374,2.0,0.09981534161800669,0
78375,27.2,3238.0,46529.0,180.0,45.0,340.0,235.0,261.0,3207.0,23.0,78375,1.0,0.30883261272390367,0
78376,49.6,258.0,61346.0,10.0,1.0,29.0,226.0,263.0,258.0,149.0,,0.0,0.0,1
78377,39.9,3296.0,45884.0,100.0,33.0,841.0,29.0,87.0,3140.0,149.0,78377,3.0,0.9101941747572816,0
78379,50.4,1597.0,66019.0,157.0,74.0,145.0,67.0,34.0,1597.0,14.0,,0.0,0.0,1
78380,40.7,24055.0,57188.0,1226.0,535.0,4087.0,811.0,642.0,23874.0,500.0,78380,8.0,0.33257119102057786,0
78382,51.1,19425.0,59131.0,2797.0,1110.0,2978.0,366.0,562.0,19140.0,414.0,78382,9.0,0.4633204633204633,0
78383,43.7,4374.0,68996.0,940.0,179.0,778.0,29.0,61.0,4374.0,260.0,,0.0,0.0,1
78384,36.0,5510.0,44324.0,197.0,32.0,1080.0,236.0,59.0,4920.0,191.0,78384,5.0,0.9074410163339383,0
78385,39.9,116.0,45455.0,5.0,2.0,3.0,226.0,263.0,116.0,149.0,,0.0,0.0,1
78387,35.9,9148.0,47951.0,305.0,298.0,2585.0,223.0,54.0,8864.0,220.0,78387,2.0,0.2186270222999563,0
78389,37.2,2097.0,41295.0,69.0,225.0,258.0,17.0,18.0,2097.0,14.0,,0.0,0.0,1
78390,35.3,5737.0,62500.0,287.0,70.0,986.0,120.0,104.0,5727.0,162.0,,0.0,0.0,1
78391,38.5,150.0,67857.0,703.0,259.0,965.0,9.0,263.0,150.0,149.0,,0.0,0.0,1
78393,43.0,1966.0,57440.0,168.0,39.0,123.0,39.0,40.0,1966.0,34.0,,0.0,0.0,1
78401,48.3,4583.0,29968.0,368.0,129.0,1079.0,57.0,140.0,3141.0,593.0,78401,7.0,1.5273838097316168,0
78402,37.8,308.0,52560.0,95.0,7.0,49.0,226.0,263.0,308.0,40.0,,0.0,0.0,1
78404,42.9,14873.0,56488.0,1418.0,553.0,2650.0,383.0,558.0,14556.0,812.0,78404,20.0,1.3447186176292611,0
78405,36.4,14901.0,34063.0,247.0,56.0,5015.0,131.0,426.0,14648.0,714.0,78405,9.0,0.6039863096436481,0
78406,34.0,2240.0,49653.0,29.0,13.0,138.0,21.0,29.0,1519.0,6.0,,0.0,0.0,1
78407,42.0,1796.0,50933.0,81.0,9.0,259.0,30.0,60.0,1796.0,69.0,,0.0,0.0,1
78408,37.1,10104.0,40910.0,407.0,146.0,2157.0,119.0,294.0,10025.0,486.0,78408,2.0,0.19794140934283452,0
78409,34.5,2424.0,62926.0,128.0,77.0,293.0,16.0,151.0,2424.0,29.0,78409,1.0,0.41254125412541254,0
78410,33.0,28167.0,82467.0,2793.0,640.0,3324.0,629.0,610.0,28047.0,424.0,78410,11.0,0.3905279227464764,0
78411,38.9,23492.0,58667.0,2060.0,1532.0,5433.0,573.0,429.0,23299.0,496.0,78411,39.0,1.6601396219989784,0
78412,29.9,40398.0,57503.0,4708.0,1653.0,7960.0,1360.0,864.0,40025.0,583.0,78412,5.0,0.123768503391257,0
78413,35.3,35750.0,72849.0,4451.0,1788.0,4388.0,1012.0,767.0,35464.0,627.0,78413,13.0,0.3636363636363636,0
78414,33.4,48891.0,95423.0,6996.0,3091.0,3457.0,776.0,388.0,47712.0,602.0,78414,16.0,0.3272585956515514,0
78415,34.6,42831.0,51970.0,1954.0,748.0,10088.0,1999.0,1083.0,42677.0,1410.0,78415,4.0,0.09339030141719783,0
78416,40.3,13865.0,44320.0,536.0,76.0,2798.0,502.0,73.0,13865.0,433.0,,0.0,0.0,1
78417,38.6,4542.0,56325.0,180.0,63.0,469.0,254.0,242.0,4542.0,48.0,78417,2.0,0.44033465433729635,0
78418,42.5,29626.0,89769.0,4336.0,1721.0,4163.0,783.0,476.0,29140.0,967.0,78418,1.0,0.033754134881522985,0
78419,24.5,553.0,77750.0,29.0,13.0,33.0,10.0,263.0,473.0,4.0,,0.0,0.0,1
78501,35.9,59954.0,47809.0,7343.0,2152.0,15236.0,1406.0,2091.0,59324.0,1764.0,78501,59.0,0.9840878006471627,0
78503,30.9,21799.0,44879.0,2157.0,701.0,6801.0,444.0,1841.0,21477.0,324.0,78503,21.0,0.9633469425202992,0
78504,31.1,60999.0,71648.0,8729.0,3431.0,7628.0,1929.0,2613.0,60977.0,712.0,78504,50.0,0.819685568615879,0
78516,30.5,34469.0,50282.0,1890.0,415.0,8533.0,1275.0,1808.0,34453.0,366.0,78516,7.0,0.20308102933070296,0
78520,31.8,62344.0,45093.0,5437.0,1753.0,16827.0,1554.0,3342.0,61677.0,2286.0,78520,27.0,0.43308097010137303,0
78521,30.9,87040.0,38633.0,5396.0,1166.0,27205.0,2672.0,4137.0,86765.0,2074.0,78521,22.0,0.2527573529411765,0
78526,28.8,59547.0,66339.0,6865.0,2295.0,10321.0,1680.0,2239.0,59292.0,549.0,78526,14.0,0.2351084017666717,0
78535,45.2,633.0,37838.0,23.0,7.0,148.0,15.0,263.0,633.0,15.0,78535,1.0,1.5797788309636651,0
78536,37.5,404.0,41136.0,20.0,7.0,126.0,25.0,263.0,404.0,8.0,,0.0,0.0,1
78537,26.1,51034.0,35214.0,1972.0,646.0,20001.0,1602.0,1676.0,50919.0,755.0,78537,12.0,0.23513735940745387,0
78538,33.1,10091.0,41081.0,475.0,123.0,3415.0,403.0,216.0,10052.0,148.0,78538,2.0,0.19819641264493112,0
78539,34.8,37182.0,60202.0,5265.0,2140.0,8762.0,1069.0,1899.0,36764.0,618.0,78539,53.0,1.4254209025872733,0
78541,27.0,48558.0,45738.0,4492.0,1461.0,15009.0,1539.0,1379.0,48426.0,623.0,78541,5.0,0.10296964454878701,0
78542,27.0,83925.0,51979.0,4592.0,1136.0,24115.0,3048.0,5335.0,80166.0,853.0,78542,8.0,0.0953232052427763,0
78543,36.0,8614.0,46624.0,209.0,176.0,1565.0,67.0,446.0,8614.0,123.0,78543,2.0,0.23218017181332715,0
78545,45.3,444.0,21875.0,703.0,22.0,112.0,16.0,16.0,444.0,149.0,,0.0,0.0,1
78547,22.3,358.0,11125.0,39.0,259.0,181.0,226.0,39.0,358.0,149.0,,0.0,0.0,1
78548,33.0,1384.0,39306.0,16.0,259.0,342.0,46.0,51.0,1384.0,73.0,78548,1.0,0.722543352601156,0
78550,33.1,54441.0,46341.0,4719.0,1624.0,14289.0,1113.0,2837.0,54021.0,1553.0,78550,61.0,1.1204790507154534,0
78552,34.2,40824.0,62235.0,3480.0,1266.0,8090.0,883.0,1664.0,40778.0,588.0,78552,6.0,0.14697236919459142,0
78557,28.8,14075.0,45919.0,1488.0,136.0,3778.0,516.0,876.0,14075.0,126.0,,0.0,0.0,1
78559,31.0,12973.0,42861.0,711.0,319.0,3475.0,273.0,222.0,12973.0,270.0,78559,4.0,0.3083326909735605,0
78560,30.6,4500.0,51637.0,411.0,254.0,930.0,138.0,207.0,4500.0,8.0,78560,3.0,0.6666666666666666,0
78561,35.9,900.0,26339.0,14.0,45.0,265.0,63.0,45.0,900.0,12.0,,0.0,0.0,1
78562,31.8,3157.0,58846.0,176.0,18.0,474.0,19.0,44.0,2041.0,77.0,,0.0,0.0,1
78563,64.1,62.0,65476.0,4.0,259.0,7.0,4.0,263.0,62.0,149.0,,0.0,0.0,1
78566,32.4,24232.0,55121.0,1857.0,554.0,6589.0,643.0,2067.0,24212.0,367.0,78566,1.0,0.041267745130406076,0
78567,26.9,484.0,36250.0,11.0,259.0,85.0,43.0,9.0,483.0,9.0,,0.0,0.0,1
78569,40.6,4133.0,53150.0,364.0,67.0,549.0,82.0,68.0,4133.0,111.0,,0.0,0.0,1
78570,27.7,35043.0,38396.0,1409.0,869.0,12064.0,1595.0,1359.0,35022.0,631.0,78570,9.0,0.25682732642753187,0
78572,37.8,76753.0,50562.0,8000.0,2943.0,17576.0,2439.0,3777.0,76550.0,1775.0,78572,53.0,0.6905267546545413,0
78573,27.7,43555.0,47038.0,2405.0,675.0,10646.0,1930.0,3637.0,43533.0,712.0,78573,5.0,0.11479738261967627,0
78574,27.7,63165.0,45379.0,4005.0,1061.0,20800.0,2753.0,4877.0,63143.0,704.0,78574,3.0,0.04749465685110425,0
78575,38.4,4649.0,69971.0,858.0,297.0,724.0,45.0,325.0,4649.0,26.0,78575,5.0,1.0755001075500108,0
78576,19.6,13466.0,39956.0,205.0,69.0,6306.0,186.0,1374.0,13466.0,98.0,78576,3.0,0.22278330610426259,0
78577,29.4,79496.0,44871.0,5656.0,1936.0,24114.0,2022.0,5125.0,79394.0,1590.0,78577,29.0,0.36479822884170277,0
78578,44.1,10540.0,49396.0,960.0,432.0,2540.0,67.0,1148.0,10540.0,134.0,78578,1.0,0.09487666034155598,0
78579,28.5,3063.0,27941.0,88.0,153.0,2189.0,104.0,181.0,3063.0,149.0,,0.0,0.0,1
78580,31.4,13344.0,44362.0,507.0,168.0,3302.0,563.0,519.0,12099.0,128.0,78580,4.0,0.29976019184652275,0
78582,28.0,44988.0,40221.0,2174.0,673.0,14372.0,2169.0,3562.0,44463.0,1162.0,78582,16.0,0.35565039566106516,0
78583,41.6,6384.0,59217.0,540.0,77.0,1059.0,47.0,184.0,6384.0,169.0,78583,4.0,0.6265664160401002,0
78584,29.3,17721.0,29398.0,1063.0,329.0,6622.0,856.0,1074.0,17721.0,734.0,78584,3.0,0.16929067208396817,0
78586,30.2,49504.0,42515.0,2229.0,843.0,12586.0,829.0,2503.0,49340.0,813.0,78586,9.0,0.18180349062702003,0
